row,date,avg_speed_ans,avg_aban_time,ACD_calls,avg_talk_time,avg_after_call,aban_calls,max_delay,flow_in,flow_out,extn_out_calls,avg_talk_time_out,dqd_calls,Avg_queue_time,perc_acd_time,perc_ans,rona,perc_in_sl,Skill
255,8/29/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT Main
256,8/29/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
257,8/29/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
258,8/30/2021,16.33333397,13.81481457,372,120.7876358,19.42741966,27,134,16,16,267,21.48314667,0,,39.55,89.64,16,86.51,I_R English 31
259,8/30/2021,81.59999847,,5,83.59999847,0,0,192,0,0,5,1.600000024,0,,0.38,100,0,40,I_R Spanish 32
260,8/30/2021,118,,1,109,20,0,118,0,0,0,,0,,0.04,100,0,0,ONI
261,8/30/2021,7.25,,4,564.75,11.25,0,12,0,0,1,1,0,,0.77,100,0,0,Noise Control
262,8/30/2021,9.199999809,,5,287.3999939,12.19999981,0,19,0,0,1,1,0,,0.5,100,0,0,PKS Washington 311
263,8/30/2021,27.60000038,24,10,238.1000061,12,1,106,0,0,4,0.75,0,,0.94,90.91,0,0,PBOT Safe
264,8/30/2021,,,0,,,0,0,0,0,0,,0,,,,0,,BOEC NON EMERG OPT 5
265,8/30/2021,8.666666985,3,60,102.2166672,2.400000095,1,42,2,2,42,3.261904716,0,,2.62,95.24,2,0,PBOT Main
266,8/30/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
267,8/30/2021,9.896552086,,29,93.24137878,27.93103409,0,33,2,2,22,1.045454502,0,,0.59,93.55,2,90.32,PKS All Oth 160
268,8/31/2021,10.78635025,4.923077106,337,100.2700272,9.436202049,26,74,6,6,255,11.30196095,0,,31.45,91.33,6,91.33,I_R English 31
269,8/31/2021,21.33333397,,3,78,6.666666508,0,43,0,0,2,1,0,,0.14,100,0,66.67,I_R Spanish 32
270,8/31/2021,12.75,,4,107.75,10,0,18,0,0,2,1,0,,0.13,100,0,0,ONI
271,8/31/2021,15,,2,61.5,0,0,17,0,0,2,1,0,,0.03,100,0,0,Noise Control
272,8/31/2021,12.5,,4,84.75,10,0,17,0,0,2,1,0,,0.1,100,0,0,PKS Washington 311
273,8/31/2021,12.44444466,,9,142.5555573,6.666666508,0,16,0,0,19,12,0,,0.41,100,0,0,PBOT Safe
274,8/31/2021,,,0,,,0,0,0,0,0,,0,,,,0,,BOEC NON EMERG OPT 5
275,8/31/2021,7.626505852,2,83,112.2891541,0,1,61,1,1,50,3.299999952,0,,2.36,97.65,1,0,PBOT Main
276,8/31/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
277,8/31/2021,27.08108139,200.3333282,37,104.1081085,0,3,593,12,3,26,1.076923132,0,,0.55,86.05,3,79.07,PKS All Oth 160
278,9/1/2021,16.53012085,13.52631569,332,106.1686783,12.48493958,19,337,8,6,258,18.91085243,0,,46.28,93,6,90.48,I_R English 31
279,9/1/2021,66,,4,100.5,0,0,135,0,0,4,1,0,,0.25,100,0,50,I_R Spanish 32
280,9/1/2021,12.33333302,,3,78.33333588,7.333333492,0,14,0,0,1,1,0,,0.07,100,0,0,ONI
281,9/1/2021,11,,2,145.5,10,0,11,0,0,1,1,0,,0.09,100,0,0,Noise Control
282,9/1/2021,9.375,,8,271.375,17.125,0,15,0,0,1,5,0,,0.66,100,0,0,PKS Washington 311
283,9/1/2021,8.333333015,12,12,239.4166718,8.333333015,1,14,0,0,7,1.285714269,0,,0.86,92.31,0,0,PBOT Safe
284,9/1/2021,10.73913002,5,46,79.76087189,5.5,1,472,0,2,36,5.305555344,0,,1.38,93.88,2,0,BOEC NON EMERG OPT 5
285,9/1/2021,22.12676048,14,71,89.15493011,0,1,639,0,1,55,2.636363745,0,,1.69,97.26,0,0,PBOT Main
286,9/1/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
287,9/1/2021,14.44999981,,20,71.90000153,0,0,91,3,2,16,0.9375,0,,0.22,90.91,2,86.36,PKS All Oth 160
288,9/2/2021,13.73873901,4.400000095,333,111.9849854,21.12312317,15,121,13,9,264,17.67045403,0,,41.15,93.28,9,92.16,I_R English 31
289,9/2/2021,9.5,,2,44,0,0,15,0,0,2,2,0,,0.07,100,0,100,I_R Spanish 32
290,9/2/2021,9,,6,253.8333282,13.33333302,0,13,0,0,2,1,0,,0.51,100,0,0,ONI
291,9/2/2021,7.199999809,,5,358.3999939,4.800000191,0,11,0,0,3,0.666666687,0,,0.58,100,0,0,Noise Control
292,9/2/2021,8,,1,28,0,0,8,0,0,0,,0,,0.01,100,0,0,PKS Washington 311
293,9/2/2021,8.666666985,,3,71,6.666666508,0,10,0,0,2,0,0,,0.07,100,0,0,PBOT Safe
294,9/2/2021,29.930233,85,86,111.441864,48.16279221,1,320,0,4,75,5.21333313,0,,4.35,94.51,4,0,BOEC NON EMERG OPT 5
295,9/2/2021,12.21739101,168,69,87.53623199,0.246376812,1,193,0,0,48,5.208333492,0,,1.8,98.57,0,0,PBOT Main
296,9/2/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
297,9/2/2021,17.40909004,,22,96.09091187,0,0,115,6,1,13,13.84615421,0,,0.32,95.65,1,86.96,PKS All Oth 160
298,9/3/2021,11.33548355,4.0625,310,98.76451874,18.85161209,16,108,8,5,239,10.25104618,0,,26.63,93.66,5,93.05,I_R English 31
299,9/3/2021,63.33333206,,3,176.3333282,6.666666508,0,175,0,0,2,1,0,,0.41,100,0,66.67,I_R Spanish 32
300,9/3/2021,115,,1,207,0,0,115,1,1,1,1,0,,0.07,50,1,0,ONI
301,9/3/2021,14.19999981,,5,289.3999939,8,0,21,0,0,3,1,0,,0.48,100,0,0,Noise Control
302,9/3/2021,11.33333302,,9,131.1111145,15.55555534,0,20,0,1,2,1,0,,0.42,90,1,0,PKS Washington 311
303,9/3/2021,13.66666698,1,6,160.5,10.66666698,1,35,0,0,2,1,0,,0.33,85.71,0,0,PBOT Safe
304,9/3/2021,19.08771896,,57,90.42105103,5.3157897,0,169,0,2,46,5.043478489,0,,1.75,96.61,2,0,BOEC NON EMERG OPT 5
305,9/3/2021,10.9333334,1,60,89.51667023,14.38333321,1,170,0,0,50,2.579999924,0,,1.85,98.36,0,0,PBOT Main
306,9/3/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
307,9/3/2021,11.45714283,,35,83.88571167,0,0,29,5,0,28,1.321428537,0,,0.49,100,0,100,PKS All Oth 160
308,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
309,9/4/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
310,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
311,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
312,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
313,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
314,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
315,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
316,9/4/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
317,9/4/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
318,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
319,9/5/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
320,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
321,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
322,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
323,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
324,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
325,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
326,9/5/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
327,9/5/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
328,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
329,9/6/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
330,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
331,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
332,9/6/2021,,582,0,,,5,968,0,0,0,,0,,0,0,0,0,PKS Washington 311
333,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
334,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
335,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
336,9/6/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
337,9/6/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
338,9/7/2021,28.35619545,23.65789413,452,99.26991272,48.5,38,508,12,9,320,6.618750095,0,,40.21,90.58,9,84.17,I_R English 31
339,9/7/2021,204.5,98.66666412,6,75.5,9.5,3,456,0,0,2,1,0,,0.37,66.67,0,33.33,I_R Spanish 32
340,9/7/2021,35.5,,6,111.5,10,0,133,0,0,3,1,0,,0.25,100,0,0,ONI
341,9/7/2021,12,,3,391,921.666687,0,20,0,0,0,,0,,1.37,100,0,0,Noise Control
342,9/7/2021,22,,6,193.5,17.16666603,0,70,0,0,0,,0,,0.44,100,0,0,PKS Washington 311
343,9/7/2021,49.33333206,,9,148.3333282,10.66666698,0,144,0,0,5,1.799999952,0,,0.5,100,0,0,PBOT Safe
344,9/7/2021,20.10000038,99.33333588,70,101.1571426,20.62857056,3,226,0,3,56,5.982142925,0,,2.96,92.11,3,0,BOEC NON EMERG OPT 5
345,9/7/2021,17.71621704,3,74,88.87837982,0,1,219,0,0,56,1.625,0,,2.12,98.67,0,0,PBOT Main
346,9/7/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
347,9/7/2021,16.5357151,,28,110.0357132,0.714285731,0,47,5,1,15,12.46666622,0,,0.6,96.55,1,86.21,PKS All Oth 160
348,9/8/2021,18.26912117,9.571428299,353,97.63172913,17.90368271,21,239,10,6,256,6.8359375,0,,41.45,92.89,6,89.47,I_R English 31
349,9/8/2021,95.5,,2,109.5,10,0,178,0,0,1,1,0,,0.23,100,0,50,I_R Spanish 32
350,9/8/2021,23,,5,69.19999695,4,0,82,0,0,4,1,0,,0.13,100,0,0,ONI
351,9/8/2021,8,,4,262.5,10,0,11,0,0,2,1,0,,0.38,100,0,0,Noise Control
352,9/8/2021,45.5,,2,161,6,0,77,0,0,1,1,0,,0.11,100,0,0,PKS Washington 311
353,9/8/2021,15.13333321,,15,190.8000031,8,0,115,0,2,9,0.888888896,0,,1.03,88.24,2,0,PBOT Safe
354,9/8/2021,16,,73,98.36986542,5.479452133,0,174,0,2,54,1.703703761,0,,2.61,97.33,2,0,BOEC NON EMERG OPT 5
355,9/8/2021,19.7678566,,56,103.9107132,1.196428537,0,194,0,2,43,2.581395388,0,,2.03,96.55,0,0,PBOT Main
356,9/8/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
357,9/8/2021,13.03571415,3,28,66.57142639,0,1,66,3,1,20,1.149999976,0,,0.31,93.33,1,83.33,PKS All Oth 160
358,9/9/2021,41.41379166,36.26666641,348,109.8247147,45.03448105,30,472,13,10,236,5.144067764,0,,58.23,89.69,10,77.84,I_R English 31
359,9/9/2021,167,,3,73.66666412,11,0,443,0,0,3,7,0,,0.32,100,0,33.33,I_R Spanish 32
360,9/9/2021,24.66666603,,3,144.6666718,13.33333302,0,54,1,0,1,1,0,,0.18,100,0,0,ONI
361,9/9/2021,102.6666641,,3,427.3333435,1207.666626,0,286,0,1,0,,0,,1.87,75,1,0,Noise Control
362,9/9/2021,13,,1,89,0,0,13,0,0,1,1,0,,0.03,100,0,0,PKS Washington 311
363,9/9/2021,49.81818008,58,11,169.1818237,434.9090881,2,179,0,0,8,3.375,0,,2.54,84.62,0,0,PBOT Safe
364,9/9/2021,37.0677948,41,59,96.52542114,29.86440659,2,327,0,3,43,7.325581551,0,,2.85,92.19,3,0,BOEC NON EMERG OPT 5
365,9/9/2021,33.90140915,108.5,71,112.3521118,11.77464771,2,329,1,1,56,9.428571701,0,,3.11,95.95,1,0,PBOT Main
366,9/9/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
367,9/9/2021,31.39393997,62,33,190.8484802,0,2,350,9,3,21,16.80952454,0,,1.1,86.84,3,71.05,PKS All Oth 160
368,9/10/2021,12.65789509,7.956521511,342,108.8918152,49.04093552,23,144,5,3,245,14.60000038,0,,42.47,92.93,3,92.12,I_R English 31
369,9/10/2021,31.16666603,,6,131,3.333333254,0,60,0,0,5,1,0,,0.82,100,0,50,I_R Spanish 32
370,9/10/2021,14.19999981,,10,79.80000305,6,0,66,0,0,8,4.5,0,,0.3,100,0,0,ONI
371,9/10/2021,9,,4,142.75,10,0,13,0,0,2,1,0,,0.22,100,0,0,Noise Control
372,9/10/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
373,9/10/2021,13.68421078,,19,209.2631531,24.63157845,0,54,0,0,8,4.375,0,,1.58,100,0,0,PBOT Safe
374,9/10/2021,20.560606,52,66,100.6515121,8.484848022,1,297,0,2,47,2.40425539,0,,2.56,95.65,2,0,BOEC NON EMERG OPT 5
375,9/10/2021,11.98245621,,57,74.5087738,0.070175439,0,113,0,0,38,8.578947067,0,,1.4,100,0,0,PBOT Main
376,9/10/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
377,9/10/2021,11.53571415,,28,86.89286041,0,0,35,3,0,20,0.899999976,0,,0.41,100,0,96.43,PKS All Oth 160
378,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
379,9/11/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
380,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
381,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
382,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
383,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
384,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
385,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
386,9/11/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
387,9/11/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
388,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,I_R English 31
389,9/12/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
390,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
391,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
392,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
393,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
394,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
395,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
396,9/12/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
397,9/12/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
398,9/13/2021,19.74663162,16.70967674,371,100.9514847,9.431266785,31,331,8,7,278,9.712230682,0,,28.35,90.71,7,86.31,I_R English 31
399,9/13/2021,25,48,2,52.5,0,1,48,0,0,2,1,0,,0.11,66.67,0,33.33,I_R Spanish 32
400,9/13/2021,42.25,,4,101.5,3,0,133,0,0,3,1,0,,0.15,100,0,0,ONI
401,9/13/2021,46.59999847,162,5,289.7999878,8,1,162,0,0,2,1,0,,0.53,83.33,0,0,Noise Control
402,9/13/2021,11.91666698,,12,190.75,14.41666698,0,29,0,0,2,1,0,,0.87,100,0,0,PKS Washington 311
403,9/13/2021,20.30769157,,13,318.2307739,94.69230652,0,80,0,1,7,7.714285851,0,,1.91,92.86,1,0,PBOT Safe
404,9/13/2021,26.63157845,34,57,83.15789795,4.3157897,1,407,0,0,57,8.263157845,0,,17.25,98.28,0,0,BOEC NON EMERG OPT 5
405,9/13/2021,15.96666622,,60,99.23332977,0,0,228,0,0,44,4.181818008,0,,1.94,100,0,0,PBOT Main
406,9/13/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
407,9/13/2021,10.7096777,24,31,83.51612854,0.967741907,1,52,5,1,21,1,0,,0.45,93.94,1,90.91,PKS All Oth 160
408,9/14/2021,16.72122765,18.57692337,391,99.68030548,16.26342773,26,254,8,7,310,13.5225811,0,,44.98,92.22,7,90.57,I_R English 31
409,9/14/2021,51.75,98,4,116,5,1,111,0,0,3,0.666666687,0,,0.37,80,0,40,I_R Spanish 32
410,9/14/2021,14,,3,114.6666641,1.333333373,0,17,0,0,2,1,0,,0.11,100,0,0,ONI
411,9/14/2021,34.72727203,217,11,236.2727203,12.72727299,1,217,0,0,4,1.25,0,,0.85,91.67,0,0,Noise Control
412,9/14/2021,28.66666603,,6,113,13.33333302,0,65,0,0,2,1,0,,0.24,100,0,0,PKS Washington 311
413,9/14/2021,7.428571224,,7,181.7142792,11.4285717,0,12,0,0,3,1,0,,0.42,100,0,0,PBOT Safe
414,9/14/2021,16.26086998,,69,81.36231995,435.4492798,0,191,0,1,59,5.067796707,0,,11.03,98.57,1,0,BOEC NON EMERG OPT 5
415,9/14/2021,14.16438389,,73,89.34246826,5.5616436,0,122,0,0,57,1.403508782,0,,1.99,100,0,0,PBOT Main
416,9/14/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
417,9/14/2021,14.57894707,,38,74.05263519,0.526315808,0,48,8,2,26,70.38461304,0,,0.48,95,2,85,PKS All Oth 160
418,9/15/2021,16.76638222,13.05263138,351,92.82621002,28.5128212,19,204,9,4,255,6.309803963,0,,44.63,93.85,4,90.64,I_R English 31
419,9/15/2021,,12,0,,,1,12,0,0,0,,0,,0,0,0,0,I_R Spanish 32
420,9/15/2021,17.75,,4,58,5,0,45,0,0,3,1,0,,0.08,100,0,0,ONI
421,9/15/2021,11,9,2,316.5,10,1,12,0,0,1,1,0,,0.21,66.67,0,0,Noise Control
422,9/15/2021,44.8571434,,7,95.85713959,17.1428566,0,169,0,0,1,0,0,,0.26,100,0,0,PKS Washington 311
423,9/15/2021,11.375,,8,289,453.25,0,37,0,2,5,0.800000012,0,,1.91,80,2,0,PBOT Safe
424,9/15/2021,14.61016941,17,59,62.66101837,2.711864471,1,225,0,3,52,1.384615421,0,,1.24,93.65,3,0,BOEC NON EMERG OPT 5
425,9/15/2021,16.39999962,,75,85.14666748,0,0,238,0,0,63,34.36507797,0,,1.9,100,0,0,PBOT Main
426,9/15/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
427,9/15/2021,11.03846169,,26,120.3076935,0.769230783,0,34,4,0,18,5.333333492,0,,0.56,100,0,96.15,PKS All Oth 160
428,9/16/2021,21.52760696,19.35294151,326,100.5828247,19.2177906,17,259,10,8,250,6.684000015,0,,55.19,92.88,8,87.46,I_R English 31
429,9/16/2021,35.66666794,,3,374.6666565,6.666666508,0,58,0,0,2,1,0,,0.78,100,0,33.33,I_R Spanish 32
430,9/16/2021,10.39999962,,5,138.3999939,12,0,34,0,0,2,0.5,0,,0.25,100,0,0,ONI
431,9/16/2021,28,,4,342.75,1116.25,0,92,0,0,1,1,0,,1.96,100,0,0,Noise Control
432,9/16/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
433,9/16/2021,14.81818199,55,11,229.9090881,11.36363602,1,55,0,0,4,0.75,0,,0.89,91.67,0,0,PBOT Safe
434,9/16/2021,30.53061295,,49,98.08163452,26.67346954,0,315,0,2,39,1.205128193,0,,2.06,96.08,2,0,BOEC NON EMERG OPT 5
435,9/16/2021,60.94117737,7,51,84.62744904,0.392156869,1,871,1,1,48,33.95833206,0,,1.35,96.23,1,0,PBOT Main
436,9/16/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
437,9/16/2021,14.89473724,22,19,111.2105255,0,1,76,7,3,11,1.181818128,0,,0.33,82.61,3,78.26,PKS All Oth 160
438,9/17/2021,29.96561623,27.85185242,349,99.59598541,47.96274948,27,493,8,7,223,4.121076107,0,,47.7,91.12,7,84.33,I_R English 31
439,9/17/2021,61.5,51,6,69.66666412,3.333333254,1,136,0,0,5,1,0,,0.24,85.71,0,42.86,I_R Spanish 32
440,9/17/2021,15,360,1,28,0,1,360,0,0,1,1,0,,0.01,50,0,0,ONI
441,9/17/2021,8.857142448,,7,226,5.714285851,0,15,0,0,4,1,0,,0.48,100,0,0,Noise Control
442,9/17/2021,12.66666698,,3,115.3333359,13.33333302,0,16,0,0,1,1,0,,0.11,100,0,0,PKS Washington 311
443,9/17/2021,49.72727203,,11,151.7272797,10.45454502,0,310,0,0,7,0.285714298,0,,0.53,100,0,0,PBOT Safe
444,9/17/2021,21.23809433,209.5,63,97.22222137,4.714285851,4,421,0,1,51,36.60784149,0,,1.91,92.65,1,0,BOEC NON EMERG OPT 5
445,9/17/2021,11.96666622,4.5,60,105.5833359,0.333333343,2,39,0,0,43,2.627907038,0,,1.74,96.77,0,0,PBOT Main
446,9/17/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
447,9/17/2021,14.63333321,,30,69.33333588,0,0,64,6,1,23,1.130434752,0,,0.35,96.77,1,87.1,PKS All Oth 160
448,9/18/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
449,9/18/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
450,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
451,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
452,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
453,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
454,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
455,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
456,9/18/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
457,9/18/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
458,9/19/2021,,,0,,,0,0,0,0,0,,0,,100,,0,,I_R English 31
459,9/19/2021,,,0,,,0,0,0,0,0,,0,,,,0,,I_R Spanish 32
460,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,ONI
461,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,Noise Control
462,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS Washington 311
463,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Safe
464,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,BOEC NON EMERG OPT 5
465,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PBOT Main
466,9/19/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
467,9/19/2021,,,0,,,0,0,0,0,0,,0,,0,,0,,PKS All Oth 160
468,9/20/2021,13.76528072,6.119999886,409,100.9193192,18.87285995,25,117,17,13,283,8.911661148,0,,59.2,91.5,13,90.83,I_R English 31
469,9/20/2021,12,,3,89,6.666666508,0,18,0,0,2,0.5,0,,0.23,100,0,100,I_R Spanish 32
470,9/20/2021,19,,8,120.25,7.5,0,79,0,0,5,1.200000048,0,,0.37,100,0,0,ONI
471,9/20/2021,7,,3,142.3333282,6.666666508,0,8,0,0,2,1,0,,0.16,100,0,0,Noise Control
472,9/20/2021,11.66666698,,3,85.33333588,13.33333302,0,20,0,2,1,1,0,,0.11,60,2,0,PKS Washington 311
473,9/20/2021,10.66666698,,3,97.33333588,0,0,20,0,1,3,0.666666687,0,,0.11,75,1,0,PBOT Safe
474,9/20/2021,14.72857189,43,70,62.37142944,4.442857265,1,96,0,1,55,1.4909091,0,,1.7,97.22,1,0,BOEC NON EMERG OPT 5
475,9/20/2021,10.53731346,1,67,118.9552231,0,1,71,0,0,42,2.619047642,0,,2.44,98.53,0,0,PBOT Main
476,9/20/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
477,9/20/2021,16.5,,52,87.65384674,0,0,120,7,1,57,13.12280655,0,,0.81,98.11,1,84.91,PKS All Oth 160
478,9/21/2021,19.1408844,24.03846169,362,85.64640808,18.22651863,26,358,11,8,260,20.08846092,0,,48.86,91.41,8,88.89,I_R English 31
479,9/21/2021,8,,1,478,20,0,29,0,1,0,,0,,0.41,50,1,50,I_R Spanish 32
480,9/21/2021,14.5,,4,241.75,5,0,34,0,0,3,1,0,,0.31,100,0,0,ONI
481,9/21/2021,12,,10,132.8999939,8.5,0,21,0,0,5,0.800000012,0,,0.45,100,0,0,Noise Control
482,9/21/2021,11,,5,75.80000305,4,0,22,0,0,4,0.75,0,,0.13,100,0,0,PKS Washington 311
483,9/21/2021,27.875,,8,177.5,7.5,0,160,0,1,4,1,0,,0.47,88.89,1,0,PBOT Safe
484,9/21/2021,22.15384674,420,52,83.21154022,4.192307472,2,660,0,1,43,1.023255825,0,,1.45,94.55,1,0,BOEC NON EMERG OPT 5
485,9/21/2021,10.29824543,1,57,116.421051,21.59649086,1,31,0,0,37,10.05405426,0,,2.2,98.28,0,0,PBOT Main
486,9/21/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
487,9/21/2021,13.27777767,,18,150.0555573,1.666666627,0,35,3,0,14,3.214285612,0,,0.4,100,0,88.89,PKS All Oth 160
488,9/22/2021,12.76950359,3.111111164,282,95.69149017,28.95035553,9,200,8,7,190,12.97368431,0,,41.57,94.63,7,93.62,I_R English 31
489,9/22/2021,7,,1,106,20,0,7,0,0,0,,0,,0.1,100,0,100,I_R Spanish 32
490,9/22/2021,15.33333302,,3,191,6.666666508,0,16,0,0,3,41.66666794,0,,0.15,100,0,0,ONI
491,9/22/2021,12.33333302,6,6,316,16.66666603,1,17,0,0,1,1,0,,0.51,85.71,0,0,Noise Control
492,9/22/2021,48.75,,4,89,20,0,166,0,1,0,,0,,0.11,80,1,0,PKS Washington 311
493,9/22/2021,9,,5,162.3999939,8,0,11,0,0,3,1,0,,0.22,100,0,0,PBOT Safe
494,9/22/2021,21.15686226,13,51,86.03921509,5.470588207,1,354,0,0,43,9.23255825,0,,1.18,98.08,0,0,BOEC NON EMERG OPT 5
495,9/22/2021,11.17333317,20,75,99.50666809,47.2266655,3,69,0,0,66,7.666666508,0,,2.61,96.15,0,0,PBOT Main
496,9/22/2021,,,0,,,0,0,0,0,0,,0,,,,0,,PBOT LEAF INFO
497,9/22/2021,16.07692337,,13,69,0,0,31,4,2,12,1,0,,0.13,86.67,2,80,PKS All Oth 160
498,9/23/2021,20.04950523,27.95652199,303,106.5544586,25.21782112,23,316,13,10,209,9.923444748,0,,58.73,90.18,10,86.9,I_R English 31
